repo_full_name,repo_url,month,hn_submission_date,source,hn_score,new_stars,new_forks,new_commits,new_prs,active_contributors,cumulative_stars,cumulative_forks
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-05-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-06-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-07-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-08-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-09-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-10-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-11-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2022-12-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-01-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-02-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-03-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-04-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-05-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-06-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-07-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-08-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-09-01,2024-04-07 14:11:11,HN,1,0,0,0,0,0,0,0
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-10-01,2024-04-07 14:11:11,HN,1,1097,212,502,479,79,1097,212
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-11-01,2024-04-07 14:11:11,HN,1,1363,234,716,651,98,2460,446
run-llama/llama_index,https://github.com/run-llama/llama_index,2023-12-01,2024-04-07 14:11:11,HN,1,1452,231,530,529,100,3912,677
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-01-01,2024-04-07 14:11:11,HN,1,1509,254,564,605,122,5421,931
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-02-01,2024-04-07 14:11:11,HN,1,1170,269,778,1191,143,6591,1200
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-03-01,2024-04-07 14:11:11,HN,1,1440,321,615,736,165,8031,1521
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-04-01,2024-04-07 14:11:11,HN,1,1115,233,511,657,137,9146,1754
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-05-01,2024-04-07 14:11:11,HN,1,1054,199,483,598,130,10200,1953
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-06-01,2024-04-07 14:11:11,HN,1,903,204,301,540,135,11103,2157
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-07-01,2024-04-07 14:11:11,HN,1,982,221,301,470,120,12085,2378
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-08-01,2024-04-07 14:11:11,HN,1,1017,137,525,637,111,13102,2515
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-09-01,2024-04-07 14:11:11,HN,1,757,147,320,462,104,13859,2662
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-10-01,2024-04-07 14:11:11,HN,1,637,154,232,380,106,14496,2816
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-11-01,2024-04-07 14:11:11,HN,1,640,125,274,306,76,15136,2941
run-llama/llama_index,https://github.com/run-llama/llama_index,2024-12-01,2024-04-07 14:11:11,HN,1,668,125,202,297,72,15804,3066
run-llama/llama_index,https://github.com/run-llama/llama_index,2025-01-01,2024-04-07 14:11:11,HN,1,792,112,181,255,76,16596,3178
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-05-01,2022-10-11 08:56:27,HN,3,56,6,0,3,1,56,6
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-06-01,2022-10-11 08:56:27,HN,3,115,8,1,3,2,171,14
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-07-01,2022-10-11 08:56:27,HN,3,57,5,3,2,3,228,19
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-08-01,2022-10-11 08:56:27,HN,3,291,23,3,2,3,519,42
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-09-01,2022-10-11 08:56:27,HN,3,184,8,6,2,3,703,50
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-10-01,2022-10-11 08:56:27,HN,3,103,7,0,0,0,806,57
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-11-01,2022-10-11 08:56:27,HN,3,350,16,0,1,1,1156,73
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2022-12-01,2022-10-11 08:56:27,HN,3,113,11,1,0,1,1269,84
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-01-01,2022-10-11 08:56:27,HN,3,166,16,0,0,0,1435,100
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-02-01,2022-10-11 08:56:27,HN,3,210,19,0,0,0,1645,119
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-03-01,2022-10-11 08:56:27,HN,3,471,30,0,0,0,2116,149
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-04-01,2022-10-11 08:56:27,HN,3,530,27,0,0,0,2646,176
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-05-01,2022-10-11 08:56:27,HN,3,261,19,19,1,2,2907,195
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-06-01,2022-10-11 08:56:27,HN,3,174,17,4,5,2,3081,212
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-07-01,2022-10-11 08:56:27,HN,3,348,24,6,1,3,3429,236
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-08-01,2022-10-11 08:56:27,HN,3,114,11,2,3,2,3543,247
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-09-01,2022-10-11 08:56:27,HN,3,88,5,2,0,1,3631,252
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-10-01,2022-10-11 08:56:27,HN,3,73,9,0,0,0,3704,261
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-11-01,2022-10-11 08:56:27,HN,3,74,5,1,0,1,3778,266
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2023-12-01,2022-10-11 08:56:27,HN,3,68,15,0,2,1,3846,281
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-01-01,2022-10-11 08:56:27,HN,3,67,5,0,0,0,3913,286
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-02-01,2022-10-11 08:56:27,HN,3,50,8,0,0,0,3963,294
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-03-01,2022-10-11 08:56:27,HN,3,47,7,0,0,0,4010,301
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-04-01,2022-10-11 08:56:27,HN,3,40,6,0,0,0,4050,307
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-05-01,2022-10-11 08:56:27,HN,3,40,0,0,0,0,4090,307
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-06-01,2022-10-11 08:56:27,HN,3,32,2,0,0,0,4122,309
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-07-01,2022-10-11 08:56:27,HN,3,37,4,0,0,0,4159,313
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-08-01,2022-10-11 08:56:27,HN,3,26,3,0,0,0,4185,316
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-09-01,2022-10-11 08:56:27,HN,3,32,4,0,0,0,4217,320
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-10-01,2022-10-11 08:56:27,HN,3,29,3,0,0,0,4246,323
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-11-01,2022-10-11 08:56:27,HN,3,22,2,0,0,0,4268,325
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2024-12-01,2022-10-11 08:56:27,HN,3,28,4,0,0,0,4296,329
salesforce/CodeGen,https://github.com/salesforce/CodeGen,2025-01-01,2022-10-11 08:56:27,HN,3,20,3,0,0,0,4316,332
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-05-01,2023-05-15 19:35:42,HN,5,3,1,0,3,1,3,1
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-06-01,2023-05-15 19:35:42,HN,5,2,0,0,0,0,5,1
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-07-01,2023-05-15 19:35:42,HN,5,3,1,0,0,0,8,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-08-01,2023-05-15 19:35:42,HN,5,1,0,0,0,0,9,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-09-01,2023-05-15 19:35:42,HN,5,1,0,14,2,1,10,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-10-01,2023-05-15 19:35:42,HN,5,6,0,11,0,1,16,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-11-01,2023-05-15 19:35:42,HN,5,7,0,16,4,2,23,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2022-12-01,2023-05-15 19:35:42,HN,5,1,0,22,0,1,24,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-01-01,2023-05-15 19:35:42,HN,5,4,0,80,26,1,28,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-02-01,2023-05-15 19:35:42,HN,5,13,0,17,6,2,41,2
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-03-01,2023-05-15 19:35:42,HN,5,10,1,15,6,2,51,3
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-04-01,2023-05-15 19:35:42,HN,5,8,0,9,2,1,59,3
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-05-01,2023-05-15 19:35:42,HN,5,15,3,11,0,1,74,6
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-06-01,2023-05-15 19:35:42,HN,5,3,1,3,0,1,77,7
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-07-01,2023-05-15 19:35:42,HN,5,4,0,2,5,2,81,7
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-08-01,2023-05-15 19:35:42,HN,5,7,0,0,1,1,88,7
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-09-01,2023-05-15 19:35:42,HN,5,4,1,3,2,1,92,8
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-10-01,2023-05-15 19:35:42,HN,5,2,0,0,1,1,94,8
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-11-01,2023-05-15 19:35:42,HN,5,3,1,0,0,0,97,9
samueldobbie/markup,https://github.com/samueldobbie/markup,2023-12-01,2023-05-15 19:35:42,HN,5,4,1,0,0,0,101,10
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-01-01,2023-05-15 19:35:42,HN,5,4,0,0,1,1,105,10
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-02-01,2023-05-15 19:35:42,HN,5,1,0,0,0,0,106,10
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-03-01,2023-05-15 19:35:42,HN,5,3,1,0,0,0,109,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-04-01,2023-05-15 19:35:42,HN,5,3,0,0,0,0,112,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-05-01,2023-05-15 19:35:42,HN,5,3,0,0,0,0,115,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-06-01,2023-05-15 19:35:42,HN,5,2,0,0,0,0,117,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-07-01,2023-05-15 19:35:42,HN,5,1,0,0,0,0,118,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-08-01,2023-05-15 19:35:42,HN,5,3,0,0,0,0,121,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-09-01,2023-05-15 19:35:42,HN,5,4,0,0,0,0,125,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-10-01,2023-05-15 19:35:42,HN,5,4,0,0,0,0,129,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-11-01,2023-05-15 19:35:42,HN,5,4,0,0,0,0,133,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2024-12-01,2023-05-15 19:35:42,HN,5,4,0,0,0,0,137,11
samueldobbie/markup,https://github.com/samueldobbie/markup,2025-01-01,2023-05-15 19:35:42,HN,5,1,0,0,0,0,138,11
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-05-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-06-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-07-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-08-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-09-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-10-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-11-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2022-12-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-01-01,2023-08-22 21:55:20,HN,1,0,0,0,0,0,0,0
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-02-01,2023-08-22 21:55:20,HN,1,20,9,46,19,4,20,9
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-03-01,2023-08-22 21:55:20,HN,1,38,4,9,2,1,58,13
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-04-01,2023-08-22 21:55:20,HN,1,80,18,11,6,2,138,31
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-05-01,2023-08-22 21:55:20,HN,1,43,7,15,25,4,181,38
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-06-01,2023-08-22 21:55:20,HN,1,20,4,21,21,4,201,42
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-07-01,2023-08-22 21:55:20,HN,1,17,1,9,9,2,218,43
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-08-01,2023-08-22 21:55:20,HN,1,18,3,0,7,1,236,46
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-09-01,2023-08-22 21:55:20,HN,1,20,5,12,15,2,256,51
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-10-01,2023-08-22 21:55:20,HN,1,20,1,0,11,1,276,52
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-11-01,2023-08-22 21:55:20,HN,1,31,4,16,19,3,307,56
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2023-12-01,2023-08-22 21:55:20,HN,1,27,4,0,2,1,334,60
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-01-01,2023-08-22 21:55:20,HN,1,31,2,0,3,1,365,62
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-02-01,2023-08-22 21:55:20,HN,1,28,4,3,7,2,393,66
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-03-01,2023-08-22 21:55:20,HN,1,24,3,0,3,1,417,69
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-04-01,2023-08-22 21:55:20,HN,1,32,1,2,7,1,449,70
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-05-01,2023-08-22 21:55:20,HN,1,22,3,0,1,1,471,73
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-06-01,2023-08-22 21:55:20,HN,1,23,3,47,1,2,494,76
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-07-01,2023-08-22 21:55:20,HN,1,18,4,0,0,0,512,80
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-08-01,2023-08-22 21:55:20,HN,1,11,1,0,2,2,523,81
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-09-01,2023-08-22 21:55:20,HN,1,15,2,0,0,0,538,83
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-10-01,2023-08-22 21:55:20,HN,1,24,4,182,54,5,562,87
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-11-01,2023-08-22 21:55:20,HN,1,25,4,51,38,2,587,91
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2024-12-01,2023-08-22 21:55:20,HN,1,22,5,65,34,3,609,96
sandrohanea/whisper.net,https://github.com/sandrohanea/whisper.net,2025-01-01,2023-08-22 21:55:20,HN,1,19,2,34,30,2,628,98
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-05-01,2024-03-26 23:43:23,HN,7,15,0,3,0,1,15,0
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-06-01,2024-03-26 23:43:23,HN,7,7,0,7,0,1,22,0
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-07-01,2024-03-26 23:43:23,HN,7,5,0,35,0,1,27,0
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-08-01,2024-03-26 23:43:23,HN,7,6,0,182,0,1,33,0
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-09-01,2024-03-26 23:43:23,HN,7,10,0,271,0,1,43,0
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-10-01,2024-03-26 23:43:23,HN,7,5,0,3,0,1,48,0
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-11-01,2024-03-26 23:43:23,HN,7,21,1,14,0,1,69,1
semiosis/pen.el,https://github.com/semiosis/pen.el,2022-12-01,2024-03-26 23:43:23,HN,7,25,2,2,0,1,94,3
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-01-01,2024-03-26 23:43:23,HN,7,20,2,4,0,1,114,5
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-02-01,2024-03-26 23:43:23,HN,7,0,0,0,0,0,114,5
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-03-01,2024-03-26 23:43:23,HN,7,0,0,0,0,0,114,5
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-04-01,2024-03-26 23:43:23,HN,7,1,0,1,0,1,115,5
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-05-01,2024-03-26 23:43:23,HN,7,5,1,0,0,0,120,6
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-06-01,2024-03-26 23:43:23,HN,7,5,0,0,0,0,125,6
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-07-01,2024-03-26 23:43:23,HN,7,3,1,0,0,0,128,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-08-01,2024-03-26 23:43:23,HN,7,2,0,0,0,0,130,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-09-01,2024-03-26 23:43:23,HN,7,1,0,0,0,0,131,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-10-01,2024-03-26 23:43:23,HN,7,1,0,0,0,0,132,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-11-01,2024-03-26 23:43:23,HN,7,5,0,0,0,0,137,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2023-12-01,2024-03-26 23:43:23,HN,7,1,0,0,0,0,138,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-01-01,2024-03-26 23:43:23,HN,7,2,0,13,0,1,140,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-02-01,2024-03-26 23:43:23,HN,7,3,0,483,0,1,143,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-03-01,2024-03-26 23:43:23,HN,7,2,0,292,0,1,145,7
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-04-01,2024-03-26 23:43:23,HN,7,8,1,166,0,1,153,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-05-01,2024-03-26 23:43:23,HN,7,1,0,196,0,1,154,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-06-01,2024-03-26 23:43:23,HN,7,4,0,300,0,1,158,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-07-01,2024-03-26 23:43:23,HN,7,0,0,300,0,1,158,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-08-01,2024-03-26 23:43:23,HN,7,2,0,145,0,1,160,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-09-01,2024-03-26 23:43:23,HN,7,1,0,158,0,1,161,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-10-01,2024-03-26 23:43:23,HN,7,3,0,135,0,1,164,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-11-01,2024-03-26 23:43:23,HN,7,1,0,97,0,1,165,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2024-12-01,2024-03-26 23:43:23,HN,7,0,0,169,0,1,165,8
semiosis/pen.el,https://github.com/semiosis/pen.el,2025-01-01,2024-03-26 23:43:23,HN,7,0,0,6,0,1,165,8
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-05-01,2023-12-17 18:12:14,HN,2,1,0,2,0,1,1,0
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-06-01,2023-12-17 18:12:14,HN,2,0,0,0,0,0,1,0
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-07-01,2023-12-17 18:12:14,HN,2,0,0,4,0,1,1,0
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-08-01,2023-12-17 18:12:14,HN,2,0,1,3,0,1,1,1
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-09-01,2023-12-17 18:12:14,HN,2,0,0,0,0,0,1,1
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-10-01,2023-12-17 18:12:14,HN,2,0,0,1,0,1,1,1
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-11-01,2023-12-17 18:12:14,HN,2,1,0,1,0,1,2,1
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2022-12-01,2023-12-17 18:12:14,HN,2,0,0,3,0,1,2,1
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-01-01,2023-12-17 18:12:14,HN,2,1,0,3,0,1,3,1
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-02-01,2023-12-17 18:12:14,HN,2,1,1,3,0,1,4,2
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-03-01,2023-12-17 18:12:14,HN,2,0,0,2,0,1,4,2
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-04-01,2023-12-17 18:12:14,HN,2,11,2,24,14,3,15,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-05-01,2023-12-17 18:12:14,HN,2,2,0,61,5,2,17,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-06-01,2023-12-17 18:12:14,HN,2,0,0,26,5,2,17,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-07-01,2023-12-17 18:12:14,HN,2,0,0,16,7,2,17,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-08-01,2023-12-17 18:12:14,HN,2,5,0,49,5,2,22,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-09-01,2023-12-17 18:12:14,HN,2,1,0,38,2,2,23,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-10-01,2023-12-17 18:12:14,HN,2,0,0,34,2,2,23,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-11-01,2023-12-17 18:12:14,HN,2,2,0,55,8,2,25,4
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2023-12-01,2023-12-17 18:12:14,HN,2,26,3,18,8,3,51,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-01-01,2023-12-17 18:12:14,HN,2,2,0,23,4,2,53,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-02-01,2023-12-17 18:12:14,HN,2,2,0,57,14,1,55,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-03-01,2023-12-17 18:12:14,HN,2,2,0,31,7,2,57,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-04-01,2023-12-17 18:12:14,HN,2,2,0,35,5,2,59,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-05-01,2023-12-17 18:12:14,HN,2,1,0,14,2,3,60,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-06-01,2023-12-17 18:12:14,HN,2,0,0,0,0,0,60,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-07-01,2023-12-17 18:12:14,HN,2,0,0,20,2,2,60,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-08-01,2023-12-17 18:12:14,HN,2,0,0,8,0,1,60,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-09-01,2023-12-17 18:12:14,HN,2,0,0,0,0,0,60,7
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-10-01,2023-12-17 18:12:14,HN,2,0,1,0,0,0,60,8
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-11-01,2023-12-17 18:12:14,HN,2,0,0,0,0,0,60,8
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2024-12-01,2023-12-17 18:12:14,HN,2,0,0,0,0,0,60,8
shimoku-tech/shimoku-api-python,https://github.com/shimoku-tech/shimoku-api-python,2025-01-01,2023-12-17 18:12:14,HN,2,0,0,0,0,0,60,8
skypilot-org/skypilot,https://github.com/skypilot-org/skypilot,2022-05-01,2023-07-09 10:32:58,HN,2,0,0,0,0,0,0,0
skypilot-org/skypilot,https://github.com/skypilot-org/skypilot,2022-06-01,2023-07-09 10:32:58,HN,2,0,0,0,0,0,0,0
skypilot-org/skypilot,https://github.com/skypilot-org/skypilot,2022-07-01,2023-07-09 10:32:58,HN,2,38,1,58,11,5,38,1
